ID,Name,ISO639P3code,Level,Parent_ID
swam1239,Swampy Cree,csw,language,cree1272
swat1243,Swati,ssw,language,ngun1267
swed1254,Swedish,swe,language,east2781
swis1247,Central Alemannic,gsw,language,sout3294
sydn1235,Sydney-Hawkesbury,,family,kuri1270
sydn1236,Sydney,xdk,language,sydn1235
sylh1242,Sylheti,syl,language,east2744
taaa1242,Taa,,family,huaa1247
taab1238,Taabwa,tap,language,malu1252
taba1259,Tabasaran,tab,language,east2367
taba1263,Tabaru,tby,language,main1282
taba1264,Tabasco Zoque,zoq,language,gulf1238
taba1265,Tabasco Nahuatl,nhc,language,isth1245
taba1266,Tabasco Chontal,chf,language,chol1281
taba1268,Tabaa Zapotec,zat,language,cajo1239
taba1270,Tabar linkage,,family,newi1242
tabl1243,Tabla,tnm,language,nucl1631
tabo1241,Tabo,knv,language,
tabr1243,Tabriak,tzx,language,kara1498
taca1255,Tacanan,,family,pano1259
taca1256,Tacana,tna,language,taka1268
taca1257,Tacahua-Yolotepec Mixtec,xtt,language,west2824
tach1242,Tachoni,lts,language,cent2288
tach1249,Chaouia of the Aures,shy,language,zena1250
tach1250,Tachelhit,shi,language,atla1275
tada1238,Tadaksahak,dsq,language,nort2823
tady1237,Tadyawan,tdy,language,nort2873
taee1237,Tae',rob,language,tora1260
tafi1243,Tafi,tcd,language,nyan1316
taga1268,Tagakaulu Kalagan,klg,language,west2552
taga1269,Tagalog-Filipino,,family,taga1280
taga1270,Tagalog,tgl,language,taga1269
taga1272,Tagabawa,bgs,language,sout2913
taga1273,Tagal Murut,mvv,language,suma1273
taga1278,Ouargli,oua,language,ouar1239
taga1279,Tagalaka,tgz,language,cent2337
taga1280,Tagalogic,,family,cent2246
tagb1255,Tagbu,tbm,language,tagb1264
tagb1258,Tagbanwa,tbw,language,nort3185
tagb1262,Tagbana-Jimini,,family,sout3153
tagb1264,Tagbu-Sere,,family,ndog1247
tagd1238,Tagdal,tda,language,nort2823
tagi1240,Tagish,tgx,language,tahl1238
tagi1241,Tagin,tgj,language,bang1372
tago1246,Tagoi,tag,language,rash1249
tagw1240,Tagwana Senoufo,tgw,language,tagb1262
taha1241,Tahaggart Tamahaq,thv,language,tuar1240
tahi1242,Tahitian,tah,language,tahi1244
tahi1244,Tahitian-Austral,,family,cent2062
tahl1238,Nahanni,,family,cord1235
tahl1239,Tahltan,tht,language,tahl1238
taia1239,Taiap,gpn,language,
taid1247,Tai Dam,blt,language,blac1269
taid1248,Tai Do-Mene-Yo,tyj,language,taim1254
taid1249,Tai Daeng,tyr,language,redt1235
taid1250,Tai Dón,twh,language,whit1265
taih1246,Tai Hongjin,tiz,language,unun9896
taii1241,Tai,taw,language,etpt1234
taik1252,Tai-Kana,,family,east2401
taik1254,Taikat-Awyi,,family,bord1247
taik1255,Taikat,aos,language,taik1254
taik1256,Tai-Kadai,,family,
tail1246,Muak,tlq,language,sout3232
tail1247,Tai Long,thi,language,shan1276
tail1248,Tai Laing,tjl,language,phak1239
taim1254,Tai Muong,,family,redt1235
tain1252,Tai Nüa,tdd,language,nort2739
tain1253,Tainae,ago,language,tain1255
tain1254,Taino,tnq,language,anti1247
tain1255,Tainae-Akoye,,family,sout3130
taip1250,Tai Pao,tpo,language,taim1254
tair1256,Tairuma,uar,language,east2494
tair1260,Tairora,,family,kain1274
tait1248,Tai Thanh,tmm,language,whit1265
tait1249,Taita-Sagalla,,family,kili1269
tait1250,Taita,dav,language,tait1249
taiy1242,Tai Ya,cuu,language,sout2743
taiz1242,Ta'izzi-Adeni Arabic,acq,language,arab1393
taje1237,Taje,pee,language,sout2925
taji1245,Tajik,tgk,language,taji1250
taji1246,Tajio,tdj,language,sout2925
taji1248,Tajiki Arabic,abh,language,afgh1238
taji1250,Tajikic,,family,east2745
taju1238,Tajuasohn,tja,language,klao1242
taka1267,Takanik-Chamik,,family,taca1255
taka1268,Takanik,,family,taka1267
take1255,Takestani,tks,language,rama1272
take1257,Takelma,tkm,language,
taki1248,Takia,tbc,language,nucl1510
taku1254,Takua,tkz,language,nort3150
taku1257,Takuu,nho,language,taku1258
taku1258,Takuuic,,family,cent2299
takw1238,Takwane,tke,language,chuw1239
tala1285,Talaud,tld,language,nort3174
tala1295,Tala,tak,language,tala1296
tala1296,Tala-Sho-Zangwal,,family,guru1272
tali1257,Talieng,tdf,language,bahn1264
tali1258,Talinga-Bwisi,tlj,language,nort3228
tali1259,Talise,tlr,language,sout2854
tali1261,Taliaboic,,family,buru1321
tali1262,Taliabu,tlv,language,tali1261
tali1264,Talic,,family,anga1311
tall1250,Tal,tal,language,tali1264
talo1250,Tasomi-Tata,tlo,language,ndin1246
talo1251,Talondo',tln,language,tora1260
talo1252,Taloki,tlk,language,east2490
talo1253,Talossan,tzl,language,arti1236
talu1238,Lavu-Yongsheng-Talu,yta,language,lalu1234
taly1247,North-Central Talysh,tly,language,cent2265
tama1328,Taman (Myanmar),tcl,language,uncl1508
tama1329,Tamaic,,family,
tama1330,Tama-Sungor-Miisiirii,,family,tama1329
tama1331,Tama (Chad),tma,language,tama1368
tama1334,Tamanic,,family,bugi1243
tama1335,Taman (Indonesia),tmn,language,tama1334
tama1336,Tamagario,tcg,language,kayg1237
tama1338,Tamanaku,tmz,language,mapo1244
tama1339,Tamazola Mixtec,vmx,language,teoz1234
tama1340,Tama (Colombia),ten,language,kore1286
tama1365,Tamasheq,taq,language,sout3263
tama1367,Tamangic,,family,ghal1247
tama1368,Tama-Sungor,,family,tama1330
tamb1253,Tambotalo,tls,language,sout3220
tamb1254,Tambunan Dusun,kzt,language,sugu1244
tamb1257,Tambora,xxt,language,
tamb1267,Tambas,tdk,language,fyer1240
tami1289,Tamil,tam,language,tami1300
tami1290,Tami,tmy,language,viti1243
tami1291,Tamil-Kannada,,family,sout3138
tami1292,Tamil-Kota,,family,tami1291
tami1293,Tamil-Toda,,family,tami1292
tami1294,Tamil-Irula,,family,tami1293
tami1297,Tamil-Kodagu,,family,tami1294
tami1298,Tamil-Malayalam,,family,tami1297
tami1299,Tamiloid,,family,tami1298
tami1300,Tamil-Paliyan,,family,tami1299
tamk1242,Tamki,tax,language,saba1281
tamn1235,Tamnim Citak,tml,language,cita1246
tamo1242,Tamolan,,family,goam1234
tamp1251,Tampuan,tpu,language,bahn1264
tamp1252,Tampulma,tpm,language,chak1274
tamp1254,Tampias Lobu,low,language,uppe1426
tana1281,Tanapag,tpv,language,muri1261
tana1288,Tanahmerah,tcm,language,
tana1289,Dena'ina,tfn,language,sout3337
tana1290,Tanacross,tcb,language,uppe1472
tana1298,Tananaic,,family,tana1299
tana1299,Tanana-Tutchone,,family,cent2371
tand1253,Tandia,tni,language,sout3229
tand1256,Tandroy Malagasy,tdx,language,sout3174
tand1258,Tandaganon,tgn,language,suri1274
tane1237,Tanema,tnx,language,utup1237
tang1330,Tangchangya,tnv,language,sout3182
tang1334,Tangut,txg,language,qian1263
tang1335,Tangkhul-Maring,,family,kuki1245
tang1336,East-Central Tangkhul Naga,nmf,language,sino1246
tang1340,Tangkic,,family,
tang1347,Movono,tgp,language,arak1257
tang1348,Tangga,tgg,language,stge1234
tang1352,East Alor Montane,,family,kola1286
tang1353,Tangko,tkx,language,tang1376
tang1354,Ataitan,,family,goam1234
tang1355,Tanggu,tgu,language,tang1375
tang1356,Tanguat,tbs,language,tang1354
tang1366,Tangalic,,family,west2715
tang1367,Nuclear Tangalic,,family,tang1366
tang1372,Tanglang-Toloza,ytl,language,nucl1734
tang1375,Tangu-Igom,,family,tang1354
tang1376,Tangko-Nakai,,family,okkk1242
tang1378,Tangale-Kwami-Kupto,,family,tang1367
tang1379,Tangsa,,family,kony1249
tani1255,Tanimbili,tbe,language,utup1238
tani1257,Tanimuca-Retuarã,tnc,language,sout3144
tani1259,Tani,,family,macr1268
tanj1247,Tanjijili,uji,language,jili1243
tann1242,Tanna,,family,sout2868
tano1246,Tanosy Malagasy,txy,language,bara1407
tano1248,Tano,,family,poto1254
tanz1241,Tanzanian Ngoni,xnj,language,ngon1269
taoi1247,Ta'oihic,,family,katu1271
taos1246,Taos-Picuris,,family,tiwa1255
tapa1260,Tapachultec,qcs,language,mixe1286
tape1242,Tapei,afp,language,araf1243
tapi1253,Tapieté,tpj,language,chir1295
tapi1254,Tapirapé,taf,language,tupi1279
tara1313,Tarao,tro,language,oldk1252
tara1321,Tarahumaran,,family,tara1326
tara1323,Tarascan,,family,
tara1324,Taranoan,,family,guia1242
tara1325,Taram-Dirim-Nnakenyare,,family,dako1256
tara1326,Tarahumara-Guarijio,,family,sout3136
tari1255,Tariku,,family,lake1255
tari1256,Tariana,tae,language,bani1258
tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,rif,language,zena1250
tarj1235,Tarjumo,txj,language,kane1244
taro1263,Tarok,yer,language,taro1266
taro1264,Seediq,trv,language,atay1246
taro1265,Tarokoid,,family,benu1248
taro1266,Tarok-Pe,,family,yang1302
taro1267,Taromic,,family,cent2265
tarp1240,Tarpia,tpf,language,sarm1242
tart1237,Tartessian,txr,language,uncl1493
taru1236,Taruma,tdm,language,
tasa1240,Tasawaq,twq,language,nort2823
tase1235,Pangwa Naga,nst,language,tang1379
tasm1246,Tasmate,tmt,language,nort3217
tata1255,Tatar,tat,language,nort2696
tata1257,Tatana,txx,language,grea1294
tata1258,Tataltepec Chatino,cta,language,coas1314
tati1243,Adharic,,family,nort3177
tati1244,Tatic,,family,tati1243
tato1241,Tatoga-Omotik,,family,sout2830
tatu1247,Tatuyo,tav,language,bara1401
taua1242,Tauade,ttd,language,goil1242
taul1250,Taulil-Butam,,family,
taul1251,Taulil,tuh,language,taul1250
taun1248,Taungyo,tco,language,sout3159
taup1241,Taupota linkage,,family,aret1241
taup1242,Taupota,tpa,language,taup1244
taup1244,Taupota-Waiema,,family,east2762
taus1251,Tausug,tsg,language,butu1243
taus1252,Tause,tad,language,west2582
taus1253,Taushiro,trr,language,
tauy1241,Tauya,tya,language,unun9972
tave1240,Taveta,tvs,language,pare1274
tavo1242,Tavoyan,tvn,language,nucl1730
tavr1235,Tavringer Romani,rmu,language,scan1239
tawa1270,Tawara,twl,language,cent2310
tawa1275,Tawala,tbo,language,nucl1794
tawa1278,Tawandê,xtw,language,roos1235
tawa1286,Tawallammat Tamajaq,ttq,language,sout3263
tawo1243,Tawoyan,twy,language,nort2888
tawo1244,Taworta,tbp,language,east2500
tawr1235,Laamtuk Thet,tcp,language,cent2005
taya1256,Tayabas Ayta near Lucena City in Western Quezon,ayy,language,aust1312
taya1257,Tayart Tamajeq,thz,language,sout3263
taya1258,Tayari-Ditammari,,family,waam1245
tayb1240,Tay Boi,tas,language,fren1279
tayk1238,Tay Khang,tnu,language,nort3189
tayo1238,Tayo,cks,language,macr1273
tays1238,Tày Sa Pa,tys,language,sapa1255
tayt1241,Tày Tac,tyt,language,redt1235
tayy1238,Tày,tyz,language,wenm1239
tazn1238,Sud Oranais-Gourara,grr,language,moza1250
tbol1240,Tboli,tbl,language,tbol1241
tbol1241,Tboli-Blaan,,family,bili1253
tchi1245,Tchitchege,tck,language,mber1262
tchu1241,Tchumbuli,bqa,language,chum1265
tean1237,Teanu,tkw,language,utup1237
tebe1251,Teberan,,family,
tebu1238,Tebu,,family,west2505
tebu1239,Tebul Ure Dogon,dtu,language,yand1255
tecp1235,Tecpatlán Totonac,tcw,language,neca1234
teda1241,Tedaga,tuq,language,tebu1238
tedi1235,Tedim Chin,ctd,language,thad1239
teee1242,Tee,tkq,language,taik1252
teen1241,Teenic,,family,kula1283
teen1242,Téén,lor,language,teen1241
tefa1238,Tefaro,tfo,language,geel1240
tega1236,Tegali,ras,language,rash1249
tehi1237,Tehit,kps,language,sout1499
tehu1242,Tehuelche,teh,language,cont1245
tehu1243,Tehuacan-Zongolica Nahuatl,,family,east2720
tehu1244,Tehuacanic,,family,tehu1243
teiw1235,Teiwa,twe,language,teiw1236
teiw1236,Teiwa-Sar,,family,alor1249
teja1235,Tejalapan Zapotec,ztt,language,cent2146
teke1274,Teke-Fuumu,ifm,language,inte1264
teke1275,Latege,teg,language,omba1243
teke1276,Teke-Tyee,tyx,language,inte1264
teke1277,Teke-Laali,lli,language,laal1244
teke1278,Teke-Eboo-Nzikou,ebo,language,ngun1278
teke1280,Teke-Kukuya,kkw,language,inte1264
teke1281,Teke-Tsaayi,tyi,language,west2969
tekt1235,Tektiteko,ttc,language,mame1240
tela1241,Tela-Masbuar,tvm,language,sout2882
tele1256,Telefol,tlf,language,moun1253
telu1262,Telugu,tel,language,telu1265
telu1263,Teluti,tlt,language,east2757
telu1265,Teluguic,,family,sout3139
tema1239,Temascaltepec Nahuatl,nhv,language,west2814
tema1243,Oued Righ,tjo,language,ouar1239
temb1270,Tembo (Kitembo),tbt,language,fore1272
temb1272,Motembo-Kunda,tmv,language,mote1237
temb1276,Tenetehara,tqb,language,tupi1285
temc1234,Tem-Chala,,family,east2397
teme1251,Temeinic,,family,
teme1252,Teme,tdo,language,waka1284
temi1246,Temiar,tea,language,lano1244
temi1247,Temi,soz,language,west2840
temm1241,Tem,kdh,language,temc1234
temn1245,Northern Mel,,family,mela1257
temo1243,Temoq,tmo,language,seme1246
temo1244,Temotu,,family,ocea1241
temo1245,Temoaya Otomi,ott,language,sout3168
temp1235,Tempasuk Dusun,tdu,language,kada1292
temu1239,Temuan,tmw,language,sing1270
tena1240,Tena Lowland Quichua,quw,language,orie1242
tena1241,Tenango Otomi,otn,language,east2737
tend1239,Tenda,,family,nort3146
tene1248,Tengou-Togo Dogon,dtk,language,west2508
teng1267,Tenggarong Kutai Malay,vkt,language,sing1270
teng1272,Tengger,tes,language,mode1251
tenh1241,Tenharim-Parintintin-Diahoi,pah,language,kawa1292
teni1238,Tenino,tqn,language,sout1502
teni1244,Tenis,tns,language,stma1240
tenn1245,T'en,tct,language,then1235
tenn1246,Tennet,tex,language,didi1256
teop1238,Teop,tio,language,tinp1238
teor1239,Teor-Kur,,family,cent2254
teor1240,Teor,tev,language,teor1239
teoz1234,Teozacoalco Mixtec,,family,east2735
tepe1243,Tepehua,,family,toto1251
tepe1278,Tepecano,tep,language,sout2975
tepe1279,Tepetotutla Chinantec,cnt,language,chin1487
tepe1280,Tepeuxila Cuicatec,cux,language,cuic1234
tepe1281,Tepehuan,,family,tepi1240
tepi1240,Tepiman,,family,sout3136
tepi1241,Tepinapa Chinantec,cte,language,chin1489
tepo1239,Tepo Krumen,ted,language,tepo1241
tepo1241,Tepo-Plapo,,family,ivor1240
tequ1244,Tequistlatecan,,family,
tera1251,Tera,ttr,language,west2707
tere1272,Teressa,tef,language,chow1240
tere1276,Terebu,trb,language,kaie1238
tere1277,Tereweng,twg,language,blag1241
tere1278,Terei,buo,language,buin1248
tere1279,Terena-Kinikinao-Chane,ter,language,boli1260
teri1244,Terik,tec,language,plat1260
teri1250,Teribe,tfr,language,west2641
term1237,Termanu,twu,language,cent2375
tern1246,Ternatean,,family,nort2924
tern1247,Ternate,tft,language,tern1246
tern1248,Ternateño,tmg,language,tern1253
tern1253,Ternate-Zamboanga-Cavite,,family,sout3200
ters1235,Ter Saami,sjt,language,peni1240
tesa1236,Tesaka Malagasy,tkg,language,sout3346
tese1238,Tese,keg,language,teme1251
tesh1239,Teshenawa,twc,language,shir1276
teso1247,Teso-Lotuxo-Maa,,family,east2418
teso1248,Teso-Turkana,,family,teso1247
teso1249,Teso,teo,language,teso1248
tete1250,Tetela,tll,language,tete1254
tete1251,Tetelcingo Nahuatl,nhg,language,cent2258
tete1254,Tetelaic,,family,nkut1239
tets1235,Tetserret,tez,language,west2724
tetu1244,Tetunic,,family,cent2079
tetu1245,Tetum,tet,language,tetu1244
tetu1246,Tetun Dili,tdt,language,tetu1244
teun1241,Te'un,tve,language,teun1242
teun1242,Teun-Nila-Serua,,family,nort3194
teut1235,Teutila Cuicatec,cut,language,cuic1234
tewa1260,Rio Grande Tewa,tew,language,tewa1261
tewa1261,Tewa,,family,kiow1265
tewe1238,Tewe,twx,language,plat1259
texc1235,Texcatepec Otomi,otx,language,east2737
texi1237,Texistepec Popoluca,poq,language,gulf1238
texm1235,Texmelucan Zapotec,zpz,language,papa1270
tezo1238,Tezoatlán Mixtec,mxb,language,mixt1427
tgbc1234,TGB Celtic,,family,nucl1715
thaa1239,Tha,thy,language,jenn1241
thac1235,Thachanadan,thn,language,mala1541
thad1238,Thado Chin,tcz,language,thad1239
thad1239,Thadoic,,family,nort3179
thai1259,Thai Song,soa,language,blac1269
thai1261,Thai,tha,language,laot1235
thak1244,Thakali-Chantyal,,family,guru1260
thak1245,Thakali,ths,language,thak1244
thal1243,Thalanyji-Burduna,,family,kany1246
than1255,Thangal Naga,nki,language,zeme1241
than1258,Thangmi-Baram,,family,newa1245
than1259,Thangmi,thf,language,than1258
thao1240,Thao,ssf,language,west2572
thar1283,Tharaka,thk,language,nort3214
thar1284,Tharuic,,family,biha1245
thaw1238,Thawa,,family,sout2766
thay1248,Thaypan,typ,language,thay1250
thay1249,Thayore,thd,language,uppe1456
thay1250,Thaypanic,,family,alay1234
theb1237,Thebor,,family,kinn1250
then1235,Then-MMS,,family,kams1241
thii1234,Thiin,iin,language,djiw1240
thom1243,Thompson,thp,language,nort2948
thoo1240,Tho,tou,language,cuoi1242
thop1235,Thopho-Core Muji,,family,lagh1244
thop1236,Thopho,ytp,language,thop1235
thra1250,Thracian,txh,language,uncl1527
thre1238,Three Rivers,,family,nunu1252
thul1246,Thulung,tdh,language,west2424
thur1253,Thura-Yura,,family,aran1266
thur1254,Thurawal,tbh,language,nort2761
thur1255,Thuri,thu,language,luwo1240
tiag1235,Tiagbamrin Aizi,ahi,language,aizi1248
tial1239,Tiale,mnl,language,tial1241
tial1241,Central Santo,,family,west2956
tian1237,Tiang,tbj,language,tung1294
tiba1234,Tiba-Dong,,family,dako1256
tibe1272,Tibetan,bod,language,cent2346
tibe1274,Tibea,ngy,language,bafi1244
tibe1275,West Himalayish,,family,bodi1256
tibe1276,Middle Old Tibetan,,family,oldm1245
tibo1240,Ti-Bozo,,family,nucl1444
tibo1243,Nuclear Tibor,,family,tibo1244
tibo1244,Tibor,,family,kumi1250
tich1238,Tichurong,tcn,language,dolp1238
ticu1244,Ticuna-Yuri,,family,
ticu1245,Ticuna,tca,language,ticu1244
tida1235,Tidaá Mixtec,mtx,language,nort3199
tidi1241,Tidikelt-Tuat Tamazight,tia,language,moza1250
tido1248,Tidore,tvo,language,tern1246
tidu1238,Tidung-Bulusu,,family,suma1273
tidu1239,Tidung,tid,family,tidu1238
tief1242,Tiefo-Daramandugu,tiq,language,tief1243
tief1243,Tiefoic,,family,gura1261
tiem1235,Tiemacèwè Bozo,boo,language,tibo1240
tien1242,Tiene,tii,language,boma1248
tiey1235,Tiéyaxo Bozo,boz,language,tibo1240
tifa1245,Tifal,tif,language,moun1253
tiga1245,Tigak,tgc,language,tung1294
tigo1236,Tigon Mbembe,nza,language,juku1258
tigr1270,Tigre,tig,language,tigr1277
tigr1271,Tigrinya,tir,language,tigr1276
tigr1276,Tigre-Tigrinya,,family,ethi1244
tigr1277,Tigre-Dahalik,,family,tigr1276
tiii1241,Tii,txq,language,tiil1234
tiil1234,Tii-Lole,,family,east2858
tija1235,Tijaltepec Mixtec,xtl,language,west2824
tika1246,Tikar,tik,language,nort3168
tiko1237,Tikopia,tkp,language,nucl1485
tila1239,Tilapa Otomi,otl,language,sout3245
till1254,Tillamook,til,language,coas1325
tilq1235,Tilquiapan Zapotec,zts,language,tilq1236
tilq1236,Tilquiapanic,,family,exte1234
tilu1238,Tilung,tij,language,west2424
tima1241,Tima,tms,language,katl1246
timb1251,Timbe,tim,language,timb1264
timb1253,Eastern Timbira,,family,core1264
timb1264,Kabwum,,family,crom1234
timn1235,Timne,tem,language,temn1245
timo1258,Timor Pidgin,tvy,language,luso1234
timo1259,Timoric A,,family,cent2245
timo1260,Timoric B,,family,cent2245
timo1261,Timor-Alor-Pantar,,family,
timu1245,Timucua,tjm,language,
timu1262,Timugon Murut,tih,language,nort3186
tina1246,Tinani,lbf,language,laha1249
tina1248,Tinà Sambal,xsb,language,tina1255
tina1255,Tina-Bolinao,,family,samb1319
tind1238,Tindi,tin,language,bagv1240
tini1245,Tinigua,tit,language,
tinn1239,Tin,,family,phay1242
tinp1237,Tinputz,tpz,language,tinp1238
tinp1238,Tinputzic,,family,sapo1252
tipp1238,Tipperic,,family,dima1253
tipp1239,Tippera,tpe,language,tipp1238
tira1253,Tirahi,tra,language,kohi1251
tira1254,Tira,tic,language,west2503
tira1258,Tiranige Diga Dogon,tde,language,west2779
tiri1258,Tiri-Mea,cir,language,mids1246
tiri1259,Tirio,,family,anim1240
tiri1260,Tiriyoan,,family,tara1324
tiru1241,Tiruray,tiy,language,bili1253
tita1240,Tita,tdq,language,unun9910
tita1241,Titan,ttv,language,koro1314
tive1237,Tiv-Evand,,family,cent2267
tivi1234,Tiv-Iyive-Otanga,,family,tive1237
tivo1239,Tivoid,,family,sout3152
tivv1240,Tiv,tiv,language,tivi1234
